"PRIMARY_ID","BREAKING_PEACE","DAMAGE","DECEPTION","KILL","MISC","ROYAL_OFFENCES","SEXUAL","THEFT","VIOLENT_THEFT"
"t18310630-59","0","0","0","0","0","0","0","1","0"
"t18310630-63","0","0","0","0","0","0","0","1","0"
"t18310630-64","0","0","0","0","0","0","0","1","0"
"t18310630-67","0","0","0","0","0","0","0","1","0"
"t18310630-68","0","0","0","0","0","0","0","1","0"
"t18310630-69","0","0","0","0","0","0","0","1","0"
"t18310630-70","0","0","0","0","0","0","0","1","0"
"t18310630-72","0","0","0","0","0","0","0","1","0"
"t18310630-74","0","0","0","0","0","0","0","1","0"
"t18310630-75","0","0","0","0","0","0","0","1","0"
"t18310630-76","0","0","0","0","0","0","0","1","0"
"t18310630-77","0","0","0","0","0","0","0","1","0"
"t18310630-80","0","0","0","0","0","0","0","1","0"
"t18310630-85","0","0","0","0","0","0","0","1","0"
"t18310630-87","0","0","0","0","0","0","0","1","0"
"t18310630-90","0","0","0","0","0","0","0","1","0"
"t18310630-92","0","0","0","0","0","0","0","1","0"
"t18310630-93","0","0","0","0","0","0","0","1","0"
"t18310630-95","0","0","0","0","0","0","0","1","0"
"t18310630-96","0","0","0","0","0","0","0","1","0"
"t18310630-98","0","0","0","0","0","0","0","1","0"
"t18310908-100","0","0","0","0","0","0","0","1","0"
"t18310908-102","0","0","0","0","0","0","0","1","0"
"t18310908-104","0","0","0","0","0","0","0","1","0"
"t18310908-109","0","0","0","0","0","0","0","1","0"
"t18310908-110","0","0","0","0","0","0","0","1","0"
"t18310908-111","0","0","0","0","0","0","0","1","0"
"t18310908-115","0","0","0","0","0","0","0","1","0"
"t18310908-116","0","0","0","0","0","0","0","1","0"
"t18310908-121","0","0","0","0","0","0","0","1","0"
"t18310908-122","0","0","0","0","0","0","0","1","0"
"t18310908-123","0","0","0","0","0","0","0","1","0"
"t18310908-124","0","0","0","0","0","0","0","1","0"
"t18310908-129","0","0","0","0","0","0","0","1","0"
"t18310908-132","0","0","0","0","0","0","0","1","0"
"t18310908-135","0","0","0","0","0","0","0","1","0"
"t18310908-140","0","0","0","0","0","0","0","1","0"
"t18310908-141","0","0","0","0","0","0","0","1","0"
"t18310908-145","0","0","0","0","0","0","0","1","0"
"t18310908-148","0","0","0","0","0","0","0","1","0"
"t18310908-149","0","0","0","0","0","0","0","1","0"
"t18310908-153","0","0","0","0","0","0","0","1","0"
"t18310908-155","0","0","0","0","0","1","0","0","0"
"t18310908-156","0","0","0","0","0","1","0","0","0"
"t18310908-161","0","0","0","0","0","0","0","1","0"
"t18310908-166","0","0","0","0","0","0","0","1","0"
"t18310908-168","0","0","0","0","0","0","0","1","0"
"t18310908-169","0","0","0","0","0","0","0","1","0"
"t18310908-177","0","0","0","0","0","0","0","1","0"
"t18310908-178","0","0","0","0","0","0","0","1","0"
"t18310908-182","0","0","0","0","0","0","0","1","0"
"t18310908-185","0","0","0","0","1","0","0","0","0"
"t18310908-196","0","0","0","0","0","0","0","1","0"
"t18310908-202","0","0","0","0","0","0","0","1","0"
"t18310908-207","0","0","0","0","0","0","0","1","0"
"t18310908-212","0","0","0","0","0","0","0","1","0"
"t18310908-214","0","0","0","0","0","0","0","1","0"
"t18310908-216","0","0","0","0","0","0","0","1","0"
"t18310908-218","0","0","0","0","0","0","0","1","0"
"t18310908-221","0","0","0","0","0","0","0","0","1"
"t18310908-229","0","0","0","0","0","0","0","1","0"
"t18310908-236","0","0","0","0","0","0","0","1","0"
"t18310908-237","0","0","0","0","0","0","0","1","0"
"t18310908-238","0","0","0","0","0","0","0","1","0"
"t18310908-240","0","0","0","0","0","0","0","1","0"
"t18310908-243","0","0","0","0","0","0","0","1","0"
"t18310908-244","0","0","0","0","0","0","0","1","0"
"t18310908-245","0","0","0","0","0","0","0","1","0"
"t18310908-248","0","0","0","0","0","0","0","1","0"
"t18310908-249","0","0","0","0","0","0","0","1","0"
"t18310908-25","0","0","0","0","0","0","0","1","0"
"t18310908-250","0","0","0","0","0","0","0","1","0"
"t18310908-251","0","0","0","0","0","0","0","1","0"
"t18310908-26","0","0","0","0","0","0","0","1","0"
"t18310908-260","0","0","0","0","0","0","0","1","0"
"t18310908-265","0","0","0","0","0","0","0","1","0"
"t18310908-267","0","0","0","0","0","0","0","1","0"
"t18310908-269","0","0","0","0","0","0","0","1","0"
"t18310908-27","0","0","0","0","1","0","0","0","0"
"t18310908-271","0","0","0","0","0","0","0","1","0"
"t18310908-272","0","0","0","0","0","0","0","1","0"
"t18310908-273","0","0","0","0","1","0","0","0","0"
"t18310908-274","0","0","0","0","0","0","0","1","0"
"t18310908-275","0","0","0","0","0","0","0","1","0"
"t18310908-277","0","0","0","0","0","0","0","1","0"
"t18310908-278","0","0","0","0","0","0","0","1","0"
"t18310908-279","0","0","0","0","0","0","0","1","0"
"t18310908-280","0","0","0","0","0","0","0","1","0"
"t18310908-282","0","0","0","0","0","0","0","1","0"
"t18310908-283","0","0","0","0","0","0","0","1","0"
"t18310908-295","0","0","0","0","0","0","0","1","0"
"t18310908-296","0","0","0","0","0","0","0","1","0"
"t18310908-297","0","0","0","0","0","0","0","1","0"
"t18310908-298","0","0","0","0","0","0","0","1","0"
"t18310908-299","0","0","0","0","0","0","0","1","0"
"t18310908-300","0","0","0","0","0","0","0","1","0"
"t18310908-303","0","0","0","0","0","0","0","1","0"
"t18310908-304","0","0","0","0","0","0","0","1","0"
"t18310908-305","0","0","0","0","0","0","0","1","0"
"t18310908-308","0","0","0","0","0","0","0","1","0"
"t18310908-309","0","0","0","0","0","0","0","1","0"
"t18310908-31","0","0","0","0","0","0","0","1","0"
"t18310908-310","0","0","0","0","0","0","0","1","0"
"t18310908-311","0","0","0","0","0","0","0","1","0"
"t18310908-312","0","0","0","0","0","0","0","1","0"
"t18310908-315","0","0","0","0","0","0","0","1","0"
"t18310908-316","0","0","0","0","0","0","0","1","0"
"t18310908-317","0","0","0","0","0","0","0","1","0"
"t18310908-319","0","0","0","0","0","0","0","1","0"
"t18310908-322","0","0","0","0","0","0","0","1","0"
"t18310908-323","0","0","0","0","0","0","0","1","0"
"t18310908-327","0","0","0","0","0","0","0","1","0"
"t18310908-328","0","0","0","0","0","0","0","1","0"
"t18310908-329","0","0","0","0","0","0","0","1","0"
"t18310908-33","0","0","0","0","0","0","0","1","0"
"t18310908-333","0","0","0","0","0","0","0","1","0"
"t18310908-334","0","0","0","0","0","0","0","1","0"
"t18310908-336","0","0","0","0","0","0","0","1","0"
"t18310908-337","0","0","0","0","0","0","0","1","0"
"t18310908-34","0","0","0","0","0","0","0","1","0"
"t18310908-340","0","0","0","0","0","0","0","1","0"
"t18310908-342","0","0","0","0","0","0","0","1","0"
"t18310908-343","0","0","0","0","0","0","0","1","0"
"t18310908-345","0","0","0","0","0","0","0","1","0"
"t18310908-358","0","0","0","0","0","0","0","1","0"
"t18310908-359","0","0","0","0","0","0","0","1","0"
"t18310908-36","0","0","0","0","0","0","0","1","0"
"t18310908-362","0","0","0","0","0","0","0","1","0"
"t18310908-363","0","0","0","0","0","0","0","1","0"
"t18310908-365","0","0","0","0","0","0","0","1","0"
"t18310908-368","0","0","0","0","0","0","0","1","0"
"t18310908-371","0","0","0","0","0","0","0","1","0"
"t18310908-372","0","0","0","0","0","0","0","1","0"
"t18310908-374","0","0","0","0","0","0","0","1","0"
"t18310908-376","0","0","0","0","0","0","0","1","0"
"t18310908-377","0","0","0","0","0","0","0","1","0"
"t18310908-378","0","0","0","0","0","0","0","1","0"
"t18310908-382","0","0","0","0","0","0","0","1","0"
"t18310908-386","0","0","0","0","0","0","0","1","0"
"t18310908-387","0","0","0","0","0","0","0","1","0"
"t18310908-389","0","0","0","0","0","0","0","1","0"
"t18310908-395","0","0","0","0","0","0","0","1","0"
"t18310908-396","0","0","0","0","0","0","0","1","0"
"t18310908-403","0","0","0","0","0","0","0","1","0"
"t18310908-405","0","0","0","0","0","0","0","1","0"
"t18310908-409","0","0","0","0","0","0","0","1","0"
"t18310908-414","0","0","0","0","0","0","0","1","0"
"t18310908-419","0","0","0","0","0","0","0","1","0"
"t18310908-45","0","0","0","0","0","0","0","1","0"
"t18310908-46","0","0","0","0","0","0","0","1","0"
"t18310908-50","0","0","0","0","0","0","0","1","0"
"t18310908-52","0","0","0","0","0","0","0","1","0"
"t18310908-53","0","0","0","0","0","0","0","1","0"
"t18310908-54","0","0","0","0","0","0","0","1","0"
"t18310908-56","0","0","0","0","0","0","0","1","0"
"t18310908-58","0","0","0","0","0","0","0","1","0"
"t18310908-60","0","0","0","0","0","0","0","0","1"
"t18310908-61","0","0","0","0","0","0","0","1","0"
"t18310908-62","0","0","0","0","0","0","0","1","0"
"t18310908-63","0","0","0","0","0","0","0","1","0"
"t18310908-64","0","0","0","0","0","0","0","1","0"
"t18310908-65","0","0","0","0","0","0","0","1","0"
"t18310908-68","0","0","0","0","0","0","0","1","0"
"t18310908-69","0","0","0","0","0","0","0","1","0"
"t18310908-70","0","0","0","0","0","0","0","1","0"
"t18310908-74","0","0","0","0","0","0","0","1","0"
"t18310908-78","0","0","0","0","0","0","0","1","0"
"t18310908-80","0","0","0","0","0","0","0","1","0"
"t18310908-86","0","0","0","0","0","0","0","1","0"
"t18310908-89","0","0","0","0","0","0","0","1","0"
"t18310908-92","0","0","0","0","0","0","0","1","0"
"t18310908-97","0","0","0","0","0","0","0","1","0"
"t18310908-99","0","0","0","0","0","0","0","1","0"
"t18311020-103","0","0","0","0","0","0","0","1","0"
"t18311020-108","0","0","0","0","0","0","0","1","0"
"t18311020-109","0","0","0","0","0","0","0","1","0"
"t18311020-118","0","0","0","0","0","0","0","1","0"
"t18311020-120","0","0","0","0","0","0","0","1","0"
"t18311020-121","0","0","0","0","0","0","0","1","0"
"t18311020-124","0","0","0","0","0","0","0","1","0"
"t18311020-127","0","0","0","0","0","0","0","1","0"
"t18311020-130","0","0","0","0","0","0","0","1","0"
"t18311020-133","0","0","0","0","0","0","0","1","0"
"t18311020-134","0","0","0","0","0","0","0","1","0"
"t18311020-135","0","0","0","0","0","0","0","1","0"
"t18311020-136","0","0","0","0","0","0","0","1","0"
"t18311020-139","0","0","0","0","0","0","0","1","0"
"t18311020-142","0","0","0","0","0","0","0","1","0"
"t18311020-149","0","0","0","0","0","0","0","1","0"
"t18311020-15","0","0","0","1","0","0","0","0","0"
"t18311020-150","0","0","0","1","0","0","0","0","0"
"t18311020-151","0","0","0","0","0","0","0","1","0"
"t18311020-152","0","0","0","0","0","0","0","1","0"
"t18311020-157","0","0","0","0","0","0","0","1","0"
"t18311020-158","0","0","0","0","0","0","0","1","0"
"t18311020-160","0","0","0","0","0","0","0","1","0"
"t18311020-163","0","0","0","0","0","0","0","1","0"
"t18311020-165","0","0","0","0","0","0","0","1","0"
"t18311020-168","0","0","0","0","0","0","0","1","0"
"t18311020-170","0","0","0","0","0","0","0","1","0"
"t18311020-172","0","0","0","0","0","0","0","1","0"
"t18311020-174","0","0","0","0","0","0","0","1","0"
"t18311020-177","0","0","0","0","0","0","0","1","0"
"t18311020-179","0","0","0","0","0","0","0","1","0"
"t18311020-185","0","0","0","0","0","0","0","1","0"
"t18311020-19","0","0","0","0","0","0","0","1","0"
"t18311020-197","0","0","0","0","0","0","0","1","0"
"t18311020-199","0","0","0","0","0","0","0","1","0"
"t18311020-200","0","0","0","0","0","0","0","1","0"
"t18311020-203","0","0","0","0","0","0","1","0","0"
"t18311020-204","0","0","0","0","0","0","0","1","0"
"t18311020-205","0","0","0","0","0","0","0","1","0"
"t18311020-206","0","0","0","0","0","0","0","1","0"
"t18311020-207","0","0","0","0","0","0","0","1","0"
"t18311020-211","0","0","0","0","0","0","0","1","0"
"t18311020-217","0","0","0","0","0","0","0","1","0"
"t18311020-219","0","0","0","0","0","0","0","1","0"
"t18311020-22","0","0","0","0","0","0","0","1","0"
"t18311020-221","0","0","0","0","0","0","0","1","0"
"t18311020-225","0","0","0","0","0","0","0","1","0"
"t18311020-25","0","0","0","0","0","0","0","1","0"
"t18311020-26","0","0","0","0","0","0","0","1","0"
"t18311020-27","0","0","0","0","0","0","0","1","0"
"t18311020-28","0","0","0","0","0","0","0","1","0"
"t18311020-30","0","0","0","0","0","0","0","1","0"
"t18311020-32","0","0","0","0","0","0","0","1","0"
"t18311020-37","0","0","0","0","0","0","0","1","0"
"t18311020-43","0","0","0","0","0","0","0","1","0"
"t18311020-48","0","0","0","0","0","0","0","1","0"
"t18311020-49","0","0","0","0","0","0","0","1","0"
"t18311020-54","0","0","0","0","0","0","0","1","0"
"t18311020-58","0","0","0","0","0","0","0","1","0"
"t18311020-59","0","0","0","0","0","0","0","1","0"
"t18311020-61","0","0","0","0","0","0","0","1","0"
"t18311020-62","0","0","0","0","0","0","0","1","0"
"t18311020-65","0","0","0","0","0","0","0","1","0"
"t18311020-69","0","0","0","0","0","0","0","1","0"
"t18311020-70","0","0","0","0","0","0","0","1","0"
"t18311020-72","0","0","0","0","0","0","0","1","0"
"t18311020-73","0","0","0","0","0","0","0","1","0"
"t18311020-74","0","0","0","0","0","0","0","1","0"
"t18311020-75","0","0","0","0","0","0","0","1","0"
"t18311020-82","0","0","0","0","0","0","0","1","0"
"t18311020-85","0","0","0","0","0","0","0","1","0"
"t18311020-86","0","0","0","0","0","0","0","1","0"
"t18311020-89","0","0","0","0","0","0","0","1","0"
"t18311020-91","0","0","0","0","0","0","0","1","0"
"t18311020-93","0","0","0","0","0","0","0","1","0"
"t18311020-94","0","0","0","0","0","0","0","1","0"
"t18311020-97","0","0","0","0","0","0","0","1","0"
"t18311020-98","0","0","0","0","0","0","0","1","0"
"t18311020-99","0","0","0","0","0","0","0","1","0"
"t18311201-100","0","0","0","0","0","0","0","1","0"
"t18311201-101","0","0","0","0","0","0","0","1","0"
"t18311201-103","0","0","0","0","0","0","0","1","0"
"t18311201-104","0","0","0","0","0","0","0","1","0"
"t18311201-105","0","0","0","0","0","0","0","1","0"
"t18311201-106","0","0","0","0","0","0","0","1","0"
"t18311201-111","0","0","0","0","0","0","0","1","0"
"t18311201-114","0","0","0","0","0","0","0","1","0"
"t18311201-115","0","0","0","0","0","0","0","1","0"
"t18311201-119","0","0","0","0","0","0","0","1","0"
"t18311201-122","0","0","0","0","0","0","0","1","0"
"t18311201-123","0","0","0","0","0","0","0","1","0"
"t18311201-124","0","0","0","0","0","0","0","1","0"
"t18311201-129","0","0","0","0","0","0","0","1","0"
"t18311201-130","0","0","0","0","0","0","0","1","0"
"t18311201-131","0","0","0","0","0","0","0","1","0"
"t18311201-132","0","0","0","0","0","0","0","1","0"
"t18311201-133","0","0","0","0","0","0","0","1","0"
"t18311201-136","0","0","0","0","0","0","0","1","0"
"t18311201-137","0","1","0","0","0","0","0","0","0"
"t18311201-139","0","0","0","0","0","0","0","1","0"
"t18311201-141","0","0","0","0","0","0","0","1","0"
"t18311201-145","0","0","0","0","0","0","0","1","0"
"t18311201-149","0","0","0","0","0","0","0","1","0"
"t18311201-152","0","0","0","0","0","0","0","1","0"
"t18311201-155","0","0","0","0","0","0","0","1","0"
"t18311201-156","0","0","0","0","0","0","0","1","0"
"t18311201-157","0","0","0","0","0","0","0","1","0"
"t18311201-160","0","0","0","0","0","0","0","1","0"
"t18311201-169","0","0","0","0","0","0","0","1","0"
"t18311201-170","0","0","0","0","0","0","0","1","0"
"t18311201-171","0","0","0","0","0","0","0","1","0"
"t18311201-173","0","0","0","0","0","0","0","1","0"
"t18311201-175","0","0","0","0","0","0","0","1","0"
"t18311201-176","0","0","0","0","0","0","0","1","0"
"t18311201-178","0","0","0","0","0","0","0","1","0"
"t18311201-179","0","0","0","0","0","0","0","1","0"
"t18311201-182","0","0","0","0","0","0","0","1","0"
"t18311201-184","0","0","0","0","0","0","0","1","0"
"t18311201-185","0","0","0","0","0","0","0","1","0"
"t18311201-187","0","0","0","0","0","0","0","1","0"
"t18311201-188","0","0","0","0","0","0","0","1","0"
"t18311201-189","0","0","0","0","0","0","0","1","0"
"t18311201-191","0","0","0","0","0","0","0","1","0"
"t18311201-196","0","0","0","0","0","0","0","1","0"
"t18311201-197","0","0","0","0","0","0","0","1","0"
"t18311201-199","0","0","0","0","0","0","0","1","0"
"t18311201-20","0","0","0","0","0","0","0","1","0"
"t18311201-200","0","0","0","0","0","0","0","1","0"
"t18311201-201","0","0","0","0","0","0","0","1","0"
"t18311201-203","0","0","0","0","0","0","0","1","0"
"t18311201-21","0","0","0","0","0","0","0","1","0"
"t18311201-210","0","0","0","0","0","0","0","1","0"
"t18311201-214","0","0","0","0","0","0","0","1","0"
"t18311201-215","0","0","0","0","0","0","0","1","0"
"t18311201-218","0","0","0","0","0","0","0","1","0"
"t18311201-22","0","0","0","0","0","0","0","1","0"
"t18311201-222","0","0","0","0","0","0","0","1","0"
"t18311201-223","0","0","0","0","0","0","0","1","0"
"t18311201-23","0","0","0","0","0","0","0","1","0"
"t18311201-232","0","0","0","0","0","0","0","1","0"
"t18311201-237","0","0","0","0","0","0","0","1","0"
"t18311201-239","0","0","0","0","0","0","0","1","0"
"t18311201-240","0","0","0","0","0","0","0","1","0"
"t18311201-242","0","0","0","0","0","0","0","1","0"
"t18311201-244","0","0","0","0","0","0","0","1","0"
"t18311201-245","0","0","0","0","0","0","0","1","0"
"t18311201-246","0","0","0","0","0","0","0","1","0"
"t18311201-249","0","0","0","0","0","0","0","1","0"
"t18311201-250","0","0","0","0","0","0","0","1","0"
"t18311201-253","0","0","0","0","0","0","0","1","0"
"t18311201-258","0","0","0","0","0","0","0","1","0"
"t18311201-261","0","0","0","0","0","0","0","1","0"
"t18311201-264","0","0","0","0","0","0","0","1","0"
"t18311201-265","0","0","0","0","0","0","0","1","0"
"t18311201-274","0","0","0","0","0","0","0","1","0"
"t18311201-276","0","0","0","0","0","0","0","1","0"
"t18311201-277","0","0","0","0","0","0","0","1","0"
"t18311201-279","0","0","1","0","0","0","0","0","0"
"t18311201-290","0","0","0","0","0","0","0","1","0"
"t18311201-291","0","0","0","0","0","0","0","1","0"
"t18311201-30","0","0","0","0","0","0","0","1","0"
"t18311201-32","0","0","0","0","0","0","0","1","0"
"t18311201-34","0","0","0","0","0","0","0","1","0"
"t18311201-37","0","0","0","0","0","0","0","1","0"
"t18311201-38","0","0","0","0","0","0","0","1","0"
"t18311201-39","0","0","0","0","0","0","0","1","0"
"t18311201-40","0","0","0","0","0","0","0","1","0"
"t18311201-41","0","0","0","0","0","0","0","1","0"
"t18311201-42","0","0","0","0","0","0","0","1","0"
"t18311201-43","0","0","0","0","0","0","0","1","0"
"t18311201-44","0","0","0","0","0","0","0","1","0"
"t18311201-47","0","0","0","0","0","0","0","1","0"
"t18311201-48","0","0","0","0","0","0","0","1","0"
"t18311201-52","0","0","0","0","0","0","0","1","0"
"t18311201-53","0","0","0","0","0","0","0","1","0"
"t18311201-60","0","0","0","0","0","0","0","1","0"
"t18311201-63","0","0","0","0","0","0","0","1","0"
"t18311201-64","0","0","0","0","0","0","0","1","0"
"t18311201-72","0","0","0","0","0","0","0","1","0"
"t18311201-73","0","0","0","0","0","0","0","1","0"
"t18311201-74","0","0","0","0","0","0","0","1","0"
"t18311201-75","0","0","0","0","0","0","0","1","0"
"t18311201-77","0","0","0","0","0","0","0","0","1"
"t18311201-79","0","0","0","0","0","0","0","1","0"
"t18311201-82","0","0","0","0","0","0","0","1","0"
"t18311201-84","0","0","0","0","0","0","0","1","0"
"t18311201-85","0","0","0","0","0","0","0","1","0"
"t18311201-87","0","0","0","0","0","0","0","1","0"
"t18311201-88","0","0","0","0","0","0","0","1","0"
"t18311201-89","0","0","0","0","0","0","0","1","0"
"t18311201-90","0","0","0","0","0","0","0","1","0"
"t18311201-91","0","0","0","0","0","0","0","1","0"
"t18311201-96","0","0","0","0","0","0","0","1","0"
"t18311201-97","0","0","0","0","0","0","0","1","0"
"t18320105-101","0","0","0","0","0","0","0","1","0"
"t18320105-102","0","0","0","0","0","0","0","1","0"
"t18320105-103","0","0","0","0","0","0","0","1","0"
"t18320105-104","0","0","0","0","0","0","0","1","0"
"t18320105-106","0","0","0","0","0","0","0","1","0"
"t18320105-107","0","0","0","0","0","0","0","1","0"
"t18320105-111","0","0","0","0","0","0","0","1","0"
"t18320105-117","0","0","0","0","0","0","0","1","0"
"t18320105-119","0","0","0","0","0","0","0","1","0"
"t18320105-120","0","0","0","0","0","0","0","1","0"
"t18320105-121","0","0","0","0","0","0","0","1","0"
"t18320105-123","0","0","0","0","0","0","0","1","0"
"t18320105-125","0","0","0","0","0","0","0","1","0"
"t18320105-127","0","0","0","0","0","0","0","1","0"
"t18320105-128","0","0","0","0","0","0","0","1","0"
"t18320105-129","0","0","0","0","0","0","0","1","0"
"t18320105-133","0","0","0","0","0","0","0","1","0"
"t18320105-138","0","0","0","0","0","0","0","1","0"
"t18320105-139","0","0","0","0","0","0","0","1","0"
"t18320105-141","0","0","0","0","0","0","0","1","0"
"t18320105-143","0","0","0","0","0","0","0","1","0"
"t18320105-146","0","0","0","0","0","0","0","1","0"
"t18320105-151","0","0","0","0","0","0","0","1","0"
"t18320105-152","0","0","0","0","0","0","0","1","0"
"t18320105-162","0","0","0","0","0","0","0","1","0"
"t18320105-164","0","0","0","0","0","0","0","1","0"
"t18320105-168","0","0","0","0","0","0","0","1","0"
"t18320105-169","0","0","1","0","0","0","0","0","0"
"t18320105-175","0","0","0","0","0","0","0","1","0"
"t18320105-176","0","0","0","0","0","0","0","1","0"
"t18320105-177","0","0","0","0","0","0","0","1","0"
"t18320105-179","0","0","0","0","0","0","0","1","0"
"t18320105-180","0","0","0","0","0","0","0","1","0"
"t18320105-182","0","0","0","0","0","0","0","1","0"
"t18320105-183","0","0","0","0","0","0","0","1","0"
"t18320105-186","0","0","0","0","0","0","0","1","0"
"t18320105-187","0","0","0","0","0","0","0","1","0"
"t18320105-189","0","0","0","0","0","0","0","1","0"
"t18320105-192","0","0","0","0","0","0","0","1","0"
"t18320105-193","0","0","0","0","0","0","0","1","0"
"t18320105-196","0","0","0","0","0","0","0","1","0"
"t18320105-202","0","0","0","0","0","0","0","1","0"
"t18320105-203","0","0","0","0","0","0","0","1","0"
"t18320105-209","0","0","0","0","0","0","0","1","0"
"t18320105-210","0","0","0","0","0","0","0","1","0"
"t18320105-23","0","0","0","0","0","0","0","1","0"
"t18320105-27","0","0","0","0","0","0","0","1","0"
"t18320105-28","0","0","0","0","0","0","0","1","0"
"t18320105-32","0","0","0","0","0","0","0","1","0"
"t18320105-33","0","0","0","0","0","0","0","1","0"
"t18320105-39","0","0","0","0","0","0","0","1","0"
"t18320105-41","0","0","0","0","0","0","0","1","0"
"t18320105-43","0","0","0","0","0","0","0","1","0"
"t18320105-44","0","0","0","0","0","0","0","1","0"
"t18320105-53","0","0","0","0","0","0","0","1","0"
"t18320105-57","0","0","0","0","0","0","0","1","0"
"t18320105-59","0","0","0","0","0","0","0","1","0"
"t18320105-61","0","0","0","0","0","0","0","1","0"
"t18320105-63","0","0","0","0","0","0","0","1","0"
"t18320105-66","0","0","0","0","0","0","0","1","0"
"t18320105-68","0","0","0","0","0","0","0","1","0"
"t18320105-70","0","0","0","0","0","0","0","1","0"
"t18320105-71","0","0","0","0","0","0","0","1","0"
"t18320105-77","0","0","0","0","0","0","0","1","0"
"t18320105-78","0","0","0","0","0","0","0","1","0"
"t18320105-79","0","0","0","0","0","0","0","1","0"
"t18320105-81","0","0","0","0","0","0","0","1","0"
"t18320105-82","0","0","0","0","0","0","0","1","0"
"t18320105-84","0","0","0","0","0","0","0","1","0"
"t18320105-85","0","0","0","0","0","0","0","1","0"
"t18320105-86","0","0","0","0","0","0","0","1","0"
"t18320105-93","0","0","0","0","0","0","0","1","0"
"t18320105-94","0","0","0","0","0","0","0","1","0"
"t18320105-97","0","0","0","0","0","0","0","1","0"
"t18320216-105","0","0","0","0","0","0","0","1","0"
"t18320216-106","0","0","0","0","0","0","0","1","0"
"t18320216-107","0","0","0","0","0","0","0","1","0"
"t18320216-108","0","0","0","0","0","0","0","1","0"
"t18320216-109","0","0","0","0","0","0","0","1","0"
"t18320216-11","0","0","0","0","0","0","0","1","0"
"t18320216-110","0","0","0","0","0","0","0","1","0"
"t18320216-113","0","0","0","0","0","0","0","1","0"
"t18320216-116","0","0","0","0","0","0","0","1","0"
"t18320216-117","0","0","0","0","0","0","0","1","0"
"t18320216-118","0","0","0","0","0","0","0","1","0"
"t18320216-120","0","0","0","0","0","0","0","1","0"
"t18320216-122","0","0","0","0","0","0","0","1","0"
"t18320216-123","0","0","0","0","0","0","0","1","0"
"t18320216-127","0","0","0","0","0","0","0","1","0"
"t18320216-128","0","0","0","0","0","0","0","1","0"
"t18320216-129","0","0","0","0","0","0","0","1","0"
"t18320216-130","0","0","0","0","0","0","0","1","0"
"t18320216-131","0","0","0","0","0","1","0","0","0"
"t18320216-132","0","0","0","0","0","0","0","1","0"
"t18320216-134","0","0","0","0","0","0","0","1","0"
"t18320216-135","0","0","0","0","0","0","0","1","0"
"t18320216-136","0","0","0","0","0","0","0","1","0"
"t18320216-142","0","0","0","0","0","0","0","1","0"
"t18320216-144","0","0","0","0","0","0","0","1","0"
"t18320216-15","0","0","0","0","0","0","0","1","0"
"t18320216-150","0","0","0","0","0","0","0","1","0"
"t18320216-151","0","0","0","0","0","0","0","1","0"
"t18320216-152","0","0","0","0","0","0","0","1","0"
"t18320216-153","0","0","0","0","0","0","0","1","0"
"t18320216-155","0","0","0","0","0","0","0","1","0"
"t18320216-156","0","0","0","0","0","0","0","1","0"
"t18320216-157","0","0","0","0","0","0","0","1","0"
"t18320216-158","0","0","0","0","0","0","0","1","0"
"t18320216-16","0","0","0","0","0","0","0","1","0"
"t18320216-160","0","0","0","0","0","0","0","1","0"
"t18320216-166","0","0","0","0","0","0","0","1","0"
"t18320216-167","0","0","0","0","0","0","0","1","0"
"t18320216-17","0","0","1","0","0","0","0","0","0"
"t18320216-171","0","0","0","0","0","0","0","1","0"
"t18320216-172","0","0","0","0","0","0","0","1","0"
"t18320216-173","0","0","0","0","0","0","0","1","0"
"t18320216-174","0","0","0","0","0","0","0","1","0"
"t18320216-175","0","0","1","0","0","0","0","0","0"
"t18320216-176","0","0","0","0","0","0","0","1","0"
"t18320216-18","0","0","0","0","0","0","0","1","0"
"t18320216-181","0","0","0","0","0","0","0","1","0"
"t18320216-186","0","0","0","0","0","0","0","1","0"
"t18320216-187","0","0","0","0","0","0","0","1","0"
"t18320216-189","0","0","0","0","0","0","0","1","0"
"t18320216-19","0","0","0","0","0","0","0","1","0"
"t18320216-192","0","0","0","0","0","0","0","1","0"
"t18320216-194","0","0","0","0","0","0","0","1","0"
"t18320216-195","0","0","0","0","0","0","0","1","0"
"t18320216-196","0","0","0","0","0","0","0","1","0"
"t18320216-198","0","0","0","0","0","0","0","1","0"
"t18320216-203","0","0","0","0","0","0","0","1","0"
"t18320216-204","0","0","0","0","0","0","0","1","0"
"t18320216-206","0","0","0","0","0","0","0","1","0"
"t18320216-21","0","0","0","0","0","0","0","1","0"
"t18320216-214","0","0","0","0","0","0","0","1","0"
"t18320216-215","0","0","0","0","0","0","0","1","0"
"t18320216-218","0","0","0","0","0","0","0","1","0"
"t18320216-22","0","0","0","0","0","0","0","1","0"
"t18320216-220","0","0","0","0","0","0","0","1","0"
"t18320216-225","0","0","0","0","0","0","0","1","0"
"t18320216-227","0","0","0","0","0","0","0","1","0"
"t18320216-229","0","0","0","0","0","0","0","1","0"
"t18320216-23","0","0","1","0","0","0","0","0","0"
"t18320216-235","0","0","1","0","0","0","0","0","0"
"t18320216-238","0","0","0","0","0","0","0","1","0"
"t18320216-239","0","0","0","0","0","0","0","1","0"
"t18320216-24","0","0","0","0","0","0","0","1","0"
"t18320216-242","0","0","0","0","0","0","0","1","0"
